year,rank,song,artist,cleaned_artist,uri,key,duration,bpm,energy,danceability,valence,acousticness,loudness,genres
1967,27,For What It's Worth,Buffalo Springfield,Buffalo Springfield,https://open.spotify.com/track/1qRA5BS78u3gME0loMl9AA,D Major,2:34,99,52,65,82,41,-10 dB,album rock; blues rock; classic rock; country rock; folk; folk rock; mellow gold; psychedelic rock; rock; soft rock; southern rock
1967,28,Gimme Little Sign,Brenton Wood,Brenton Wood,https://open.spotify.com/track/1h4XVjt26ZCDKmeEoHxT07,B♭ Minor,2:21,113,66,74,91,15,-5 dB,classic soul; souldies
1967,29,The Happening,The Supremes,The Supremes,https://open.spotify.com/track/6IrBgAF2nSiwrdbIcaCKnp,A♭ Major,2:50,172,74,31,67,6,-7 dB,adult standards; classic girl group; classic soul; disco; motown; soul
1967,30,All You Need Is Love,The Beatles,The Beatles,https://open.spotify.com/track/5zqJlEJcn0EfnvAScH8swK,G Major,3:47,103,48,36,70,28,-8 dB,british invasion; classic rock; merseybeat; psychedelic rock; rock
1967,31,Release Me,Engelbert Humperdinck,Engelbert Humperdinck,https://open.spotify.com/track/0vcxdIHK71cPwr8JjME0B7,F Major,3:20,86,31,24,28,84,-10 dB,adult standards; easy listening
1967,32,Your Precious Love,Marvin Gaye & Tammi Terrell,"Marvin Gaye, Tammi Terrell",https://open.spotify.com/track/3uMJcNcxcp801NLwgYrj9k,B_ Major,3:07,203,27,43,66,25,-15 dB,classic soul; motown; neo soul; northern soul; quiet storm; soul; classic soul; motown; soul; southern soul
1967,33,Somebody to Love,Jefferson Airplane,Jefferson Airplane,https://open.spotify.com/track/4uGIJG1jYFonGc4LGp5uQL,E Major,2:55,132,58,50,65,41,-9 dB,acid rock; album rock; blues rock; classic rock; folk rock; hard rock; mellow gold; psychedelic rock; rock; singer-songwriter
1967,34,Get on Up,The Esquires,The Esquires,https://open.spotify.com/track/43deBIFPPZo1lO18ll67Wy,A Major,2:25,118,47,70,96,60,-13 dB,chicago soul
1967,35,Brown Eyed Girl,Van Morrison,Van Morrison,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul,G Major,3:03,151,58,49,91,19,-11 dB,classic rock; folk; folk rock; mellow gold; rock; singer-songwriter; soft rock
1967,36,Jimmy Mack,Martha and the Vandellas,"Martha, the Vandellas",https://open.spotify.com/track/7N3UAu6FkwdBg9J7OONBBP,D Major,2:44,127,52,70,69,77,-8 dB,classic girl group; classic soul; motown; soul; southern soul; classic girl group; classic soul; motown; soul; southern soul
1967,37,I Got Rhythm,The Happenings,The Happenings,https://open.spotify.com/track/0McquIDG7V5E6biGOsal0T,C Major,2:59,132,36,50,54,71,-13 dB,bubblegum pop; classic garage rock; merseybeat
1967,38,A Whiter Shade of Pale,Procol Harum,Procol Harum,https://open.spotify.com/track/7DsQgIwg23u9gooCxkRTu3,C Major,4:09,150,66,25,43,51,-7 dB,album rock; art rock; blues rock; british invasion; classic rock; country rock; folk rock; mellow gold; progressive rock; psychedelic rock; singer-songwriter; symphonic rock
1967,39,Don't You Care,The Buckinghams,The Buckinghams,https://open.spotify.com/track/7qWwWg1oIczYhL3kVyabG3,F# Minor,2:29,142,57,41,67,10,-11 dB,bubblegum pop; classic garage rock; merseybeat
1967,40,Then You Can Tell Me Goodbye,The Casinos,The Casinos,https://open.spotify.com/track/0WgbA5tqYfYoWB9eMFMVom,B♭ Major,3:01,95,40,26,21,70,-10 dB,No genre found
1967,41,Reflections,The Supremes,The Supremes,https://open.spotify.com/track/4yChgYDVcQrAgIEIErW27b,C# Major,2:50,100,45,69,75,27,-10 dB,adult standards; classic girl group; classic soul; disco; motown; soul
1967,42,On a Carousel,The Hollies,The Hollies,https://open.spotify.com/track/5DcB4bQNmczM5QXxvVoWtc,C Major,3:13,121,63,59,71,52,-8 dB,album rock; british invasion; classic rock; folk rock; mellow gold; merseybeat; soft rock
1967,43,Please Love Me Forever,Bobby Vinton,Bobby Vinton,https://open.spotify.com/track/1lcUS7v5FdoVfx7aEjhjig,D Major,2:37,77,11,32,28,70,-20 dB,adult standards; bubblegum pop; doo-wop; easy listening; rock-and-roll; rockabilly
1967,44,Alfie,Dionne Warwick,Dionne Warwick,https://open.spotify.com/track/5eeZr5k6eprE1NToNTZuxs,B♭ Major,2:45,137,29,32,18,93,-10 dB,adult standards; brill building pop; disco; quiet storm; soft rock; soul; vocal jazz
1967,45,Silence Is Golden,The Tremeloes,The Tremeloes,https://open.spotify.com/track/1JOahj0KDKXLRRATAK2S4e,E Major,3:11,112,56,44,58,6,-7 dB,beatlesque; british invasion
1967,46,My Cup Runneth Over,Ed Ames,Ed Ames,https://open.spotify.com/track/40BvPdq2rwYIoioUgjKHoK,G Major,2:45,101,37,34,36,80,-10 dB,easy listening
1967,47,"Up, Up and Away",The 5th Dimension,The 5th Dimension,https://open.spotify.com/track/3JdToGxgvH9SnO1a605Ztr,G Minor,2:43,108,36,39,52,60,-15 dB,adult standards; bubblegum pop; disco; folk rock; mellow gold; motown; singer-songwriter; soft rock; sunshine pop
1967,48,San Francisco (Be Sure to Wear Flowers in Your Hair),Scott McKenzie,Scott McKenzie,https://open.spotify.com/track/77qBwefBIdzymXNCuAI8YX,G Major,2:59,112,67,50,48,5,-6 dB,No genre found
1967,49,"The Rain, the Park & Other Things",The Cowsills,The Cowsills,https://open.spotify.com/track/0sOoGrE5PY5EBDQnR7Yysu,B Major,3:03,132,71,37,61,70,-9 dB,bubblegum pop; classic garage rock; merseybeat; underground power pop
1967,50,There's a Kind of Hush,Herman's Hermits,Herman's Hermits,https://open.spotify.com/track/3QzPRTZ6hocM2nTZYkdIq7,C Major,2:33,129,64,56,87,30,-8 dB,british invasion; classic rock; folk rock; rock-and-roll; singer-songwriter
1967,51,"Mercy, Mercy, Mercy",The Buckinghams,The Buckinghams,https://open.spotify.com/track/6un3zjWCZNU3SgNBrIviXX,D Major,2:48,99,38,75,74,19,-13 dB,bubblegum pop; classic garage rock; merseybeat
1967,52,This Is My Song,Petula Clark,Petula Clark,https://open.spotify.com/track/67XF5rJrGuRBuyBQNMVjjt,F Major,3:16,100,40,27,38,65,-8 dB,adult standards; bubblegum pop; easy listening; folk rock; merseybeat; rock-and-roll; rockabilly
1967,53,(Your Love Keeps Lifting Me) Higher and Higher,Jackie Wilson,Jackie Wilson,https://open.spotify.com/track/5qyq1H5OPMlfuvZQ1wQNo7,D Major,2:59,96,68,63,94,32,-7 dB,chicago soul; classic soul; quiet storm; rock-and-roll; soul
1967,54,I've Been Lonely Too Long,The Young Rascals,The Young Rascals,https://open.spotify.com/track/38XYQYKfwZNMmBEcLZ4Zvk,D Major,2:08,123,72,67,76,26,-6 dB,bubblegum pop; classic garage rock; country rock; folk rock; merseybeat; psychedelic rock; rock-and-roll; singer-songwriter
1967,55,Penny Lane,The Beatles,The Beatles,https://open.spotify.com/track/1sjmKmR4u9xDeJHjDCn2bZ,A Major,3:02,114,39,63,65,41,-10 dB,british invasion; classic rock; merseybeat; psychedelic rock; rock
1967,56,You're My Everything,The Temptations,The Temptations,https://open.spotify.com/track/2imeCEVWpza2OheK2KoANa,C Major,3:01,97,38,58,68,63,-10 dB,classic soul; disco; memphis soul; motown; soul
1967,57,Georgy Girl,The Seekers,The Seekers,https://open.spotify.com/track/73XQBWHSVLL1939hb8cQTm,E Major,2:20,154,50,52,65,27,-7 dB,british invasion
1967,58,Western Union,Five Americans,Five Americans,https://open.spotify.com/track/6ZnbY8hIGEDg2NEIS9ZNYh,D Major,2:38,231,48,32,68,47,-12 dB,classic garage rock
1967,59,Baby I Love You,Aretha Franklin,Aretha Franklin,https://open.spotify.com/track/5K09WxKdlkroDyEVyOSySy,F Major,2:45,111,27,60,41,68,-10 dB,classic soul; jazz blues; memphis soul; soul; southern soul; vocal jazz
1967,60,"A Little Bit Me, a Little Bit You",The Monkees,The Monkees,https://open.spotify.com/track/4CeMCGrUZByXsrPUV7Qzsu,F Major,2:48,79,82,61,92,11,-5 dB,album rock; beatlesque; bubblegum pop; classic rock; folk rock; mellow gold; rock; rock-and-roll; singer-songwriter; soft rock; sunshine pop
1967,61,California Nights,Lesley Gore,Lesley Gore,https://open.spotify.com/track/361voLkTmDFBk0Wb6JPg9q,G Major,2:44,125,34,32,23,37,-11 dB,brill building pop; bubblegum pop; classic girl group
1967,62,Dedicated to the One I Love,The Mamas & the Papas,The Mamas & the Papas,https://open.spotify.com/track/1mFrjW8e8fuAOowlU3Q3Dr,G Major,2:59,103,45,40,31,81,-9 dB,classic rock; folk rock; mellow gold; psychedelic rock; rock; soft rock; sunshine pop
1967,63,How Can I Be Sure,The Young Rascals,The Young Rascals,https://open.spotify.com/track/4NnhLA66RRLXxKbiiscU9R,D Major,2:55,167,46,23,39,84,-8 dB,bubblegum pop; classic garage rock; country rock; folk rock; merseybeat; psychedelic rock; rock-and-roll; singer-songwriter
1967,64,Carrie Anne,The Hollies,The Hollies,https://open.spotify.com/track/794fEMvS4YXOcVSrC5I2vy,C Major,2:56,120,61,56,85,19,-9 dB,album rock; british invasion; classic rock; folk rock; mellow gold; merseybeat; soft rock
1967,65,(We Ain't Got) Nothin' Yet,Blues Magoos,Blues Magoos,https://open.spotify.com/track/6cQdZhnwKIeLud5qTD7BuQ,B♭ Major,2:16,148,86,40,78,52,-8 dB,classic garage rock; protopunk; psychedelic rock
1967,66,Friday on My Mind,The Easybeats,The Easybeats,https://open.spotify.com/track/3Jw1RfDEUEBBIIyNjGt9xP,A Major,2:55,189,77,30,59,12,-12 dB,australian rock; freakbeat; protopunk; psychedelic rock
1967,67,Soul Finger,Bar-Kays,Bar-Kays,https://open.spotify.com/track/085diW9d1iWe9qeNQiDYOw,E Major,2:23,116,46,74,86,14,-15 dB,classic soul; disco; funk; memphis soul; motown; p funk; popping; post-disco; soul; southern soul
1967,68,Gimme Some Lovin',The Spencer Davis Group,The Spencer Davis Group,https://open.spotify.com/track/3yobZXbEQQJq7wBazWGDVg,G Major,2:56,148,75,50,58,12,-7 dB,british blues; british invasion; protopunk
1967,69,Let It Out (Let It All Hang Out),The Hombres,The Hombres,https://open.spotify.com/track/1SCnrq7aAvg2MIddieSQ9n,A Major,2:04,121,49,74,86,40,-10 dB,baroque pop; british invasion; classic rock; folk rock; psychedelic rock
1967,70,Let's Live for Today,The Grass Roots,The Grass Roots,https://open.spotify.com/track/4UteAW3ZmZaB2Ru3FjB0dp,A♭ Minor,2:48,116,50,57,58,46,-8 dB,bubblegum pop; classic garage rock; country rock; folk rock; psychedelic rock; soft rock; sunshine pop
1967,71,Close Your Eyes,Peaches & Herb,Peaches & Herb,https://open.spotify.com/track/774ZoGBhlMSZd7nI2zojbc,G Major,2:35,82,34,49,44,44,-9 dB,classic soul; disco; funk; post-disco; quiet storm; soul
1967,72,Groovin',Booker T. & the M.G.'s,Booker T. & the M.G.'s,https://open.spotify.com/track/29bU062RLWPo6OR6rjonrN,E Major,2:44,107,23,72,84,32,-18 dB,blues; classic soul; instrumental funk; instrumental soul; memphis soul; soul; southern soul; traditional blues
1967,73,Funky Broadway,Wilson Pickett,Wilson Pickett,https://open.spotify.com/track/4Kj7BJGxHXqNiAGXVD2xAH,A Major,2:37,121,35,71,95,7,-16 dB,classic soul; memphis soul; soul; southern soul
1967,74,Pleasant Valley Sunday,The Monkees,The Monkees,https://open.spotify.com/track/0O0ccjfbxoW3FBCXznYDJJ,A Major,3:15,180,62,29,62,15,-10 dB,album rock; beatlesque; bubblegum pop; classic rock; folk rock; mellow gold; rock; rock-and-roll; singer-songwriter; soft rock; sunshine pop
1967,75,I Never Loved a Man (The Way I Love You),Aretha Franklin,Aretha Franklin,https://open.spotify.com/track/1hES47PrbU8GPTI5A9lsr0,F Major,2:52,135,37,66,71,37,-9 dB,classic soul; jazz blues; memphis soul; soul; southern soul; vocal jazz
1967,76,Tell It Like It Is,Aaron Neville,Aaron Neville,https://open.spotify.com/track/66BjgQodHebiX5QGpBAjyQ,D Minor,2:45,94,46,54,63,47,-7 dB,No genre found
1967,77,Cold Sweat,James Brown,James Brown,https://open.spotify.com/track/5R1OrIp58SRUTkRUeIjghA,D Major,7:32,112,50,91,72,5,-9 dB,funk; soul; vocal jazz
1967,78,She'd Rather Be with Me,The Turtles,The Turtles,https://open.spotify.com/track/7Ko8eQ58gmHF8m3drHGUZT,F# Major,2:22,124,78,49,94,27,-11 dB,bubblegum pop; classic rock; folk rock; merseybeat; psychedelic rock; rock-and-roll; rockabilly
1967,79,98.6,Keith,Keith,https://open.spotify.com/track/602FffJEffSJnWC8eHDIwv,G Major,3:07,75,34,54,50,38,-10 dB,contemporary country; country; country road
1967,80,Here We Go Again,Ray Charles,Ray Charles,https://open.spotify.com/track/5wfCY08QVWdUaigsFv9IkZ,B♭ Major,3:59,99,30,63,39,64,-13 dB,adult standards; classic soul; jazz blues; piano blues; soul; soul blues; vocal jazz
1967,81,White Rabbit,Jefferson Airplane,Jefferson Airplane,https://open.spotify.com/track/4vpeKl0vMGdAXpZiQB2Dtd,D Major,2:31,107,29,55,32,49,-13 dB,acid rock; album rock; blues rock; classic rock; folk rock; hard rock; mellow gold; psychedelic rock; rock; singer-songwriter
1967,82,Bernadette,Four Tops,Four Tops,https://open.spotify.com/track/0LVvnJs7eOuHIkWwjWHEWF,F# Major,3:02,111,80,66,70,9,-8 dB,classic soul; disco; motown; quiet storm; soul
1967,83,The Beat Goes On,Sonny & Cher,Sonny & Cher,https://open.spotify.com/track/6WIh0P8aupqSHeqUULThF0,B♭ Major,3:28,126,49,67,44,28,-11 dB,adult standards; bubblegum pop; folk; folk rock; mellow gold; rock-and-roll; rockabilly; singer-songwriter; soft rock
1967,84,Snoopy Vs. The Red Baron,The Royal Guardsmen,The Royal Guardsmen,https://open.spotify.com/track/6qF3qHvzEmh7bkdBatxQuS,F# Major,2:41,127,84,61,75,44,-9 dB,bubblegum pop
1967,85,Society's Child,Janis Ian,Janis Ian,https://open.spotify.com/track/2isbnzCWTJdPgSuiNGUYcx,B♭ Major,3:12,107,33,45,24,51,-9 dB,folk; singer-songwriter
1967,86,"Girl, You'll Be a Woman Soon",Neil Diamond,Neil Diamond,https://open.spotify.com/track/1BmVQ5RGqqtF5cnsv6cQYu,F Major,3:00,110,64,52,66,57,-6 dB,adult standards; brill building pop; folk rock; mellow gold; singer-songwriter; soft rock; yacht rock
1967,87,Ain't No Mountain High Enough,Marvin Gaye & Tammi Terrell,"Marvin Gaye, Tammi Terrell",https://open.spotify.com/track/7tqhbajSfrz2F7E1Z75ASX,G Major,2:32,130,60,66,80,43,-11 dB,classic soul; motown; neo soul; northern soul; quiet storm; soul; classic soul; motown; soul; southern soul
1967,88,I Take It Back,Sandy Posey,Sandy Posey,https://open.spotify.com/track/4aydi5WmuDt3oixdXso9Mb,B♭ Major,2:26,137,42,59,59,51,-15 dB,nashville sound
1967,89,Here Comes My Baby,The Tremeloes,The Tremeloes,https://open.spotify.com/track/4HN3S2SlWQC50TcUPGV0MV,G Major,3:04,92,88,51,94,2,-5 dB,beatlesque; british invasion
1967,90,Everlasting Love,Robert Knight,Robert Knight,https://open.spotify.com/track/0YR8dAoJh6Hba2c9EvppJI,A Major,2:59,116,44,62,40,62,-13 dB,northern soul
1967,91,I Dig Rock and Roll Music,"Peter, Paul and Mary","Peter, Paul, Mary",https://open.spotify.com/track/6XQZ6hb6ynQafnlSA0JSH4,D Major,2:32,122,51,70,70,16,-9 dB,album rock; art rock; classic rock; mellow gold; new romantic; new wave; permanent wave; progressive rock; rock; singer-songwriter; soft rock; classic rock; mellow gold; rock; soft rock; dance pop; hip pop; neo soul; r&b; urban contemporary
1967,92,"Little Ole Man (Uptight, Everything's Alright)",Bill Cosby,Bill Cosby,https://open.spotify.com/track/4o2xMt2GVg4QeUxBLPDxMI,G Major,4:10,145,68,61,39,15,-8 dB,No genre found
1967,93,I Had Too Much to Dream (Last Night),The Electric Prunes,The Electric Prunes,https://open.spotify.com/track/5YgCmkSdGukXqK3fJlX4pQ,D Minor,2:59,148,55,36,42,35,-13 dB,acid rock; classic garage rock; protopunk; psychedelic rock
1967,94,Daydream Believer,The Monkees,The Monkees,https://open.spotify.com/track/7uEcCGtM1FBBGIhPozhJjv,G Major,0.125,126,49,51,65,26,-10 dB,album rock; beatlesque; bubblegum pop; classic rock; folk rock; mellow gold; rock; rock-and-roll; singer-songwriter; soft rock; sunshine pop
1967,95,Baby I Need Your Lovin',Johnny Rivers,Johnny Rivers,https://open.spotify.com/track/2zxii0Uyk1wdWrnnW5sK2L,C Major,2:31,106,65,44,69,3,-9 dB,bubblegum pop
1967,96,Mirage,Tommy James and the Shondells,"Tommy James, the Shondells",https://open.spotify.com/track/4wg2fVMukZI9BFnL64NpGj,A Major,2:40,129,54,67,73,47,-11 dB,bubblegum pop; classic garage rock; classic rock; country rock; folk rock; mellow gold; merseybeat; psychedelic rock; rock-and-roll; bubblegum pop; classic garage rock; classic rock; country rock; folk rock; mellow gold; merseybeat; psychedelic rock; rock-and-roll
1967,97,"Green, Green Grass of Home",Tom Jones,Tom Jones,https://open.spotify.com/track/70wRitifPn1bC1FGjOrFwN,E Major,4:17,148,33,32,31,74,-13 dB,adult standards; british invasion
1967,98,I Can See for Miles,The Who,The Who,https://open.spotify.com/track/7B9F9nLxe7MZgZ68Jj86Fn,A Major,4:07,133,82,34,20,0,-6 dB,album rock; british invasion; classic rock; hard rock; rock
1967,99,Don't Sleep in the Subway,Petula Clark,Petula Clark,https://open.spotify.com/track/5dKoIoaZL3njrxK7Xuxj6F,B♭ Major,2:55,134,49,40,43,63,-10 dB,adult standards; bubblegum pop; easy listening; folk rock; merseybeat; rock-and-roll; rockabilly
1967,100,Thank the Lord for the Night Time,Neil Diamond,Neil Diamond,https://open.spotify.com/track/3lBEmzljJyCXx0aK94ALK7,A Major,3:02,186,90,34,85,1,-4 dB,adult standards; brill building pop; folk rock; mellow gold; singer-songwriter; soft rock; yacht rock
1966,1,California Dreamin',The Mamas & the Papas,The Mamas & the Papas,https://open.spotify.com/track/4s6LhHAV5SEsOV0lC2tjvJ,C# Minor,2:42,112,61,55,64,35,-10 dB,classic rock; folk rock; mellow gold; psychedelic rock; rock; soft rock; sunshine pop
1966,2,96 Tears,? and the Mysterians,"?, the Mysterians",https://open.spotify.com/track/4PEeZ2U4UfP2Jo8EtIOjus,G Major,2:57,124,56,65,88,6,-6 dB,rock-and-roll; rockabilly; chicano punk; classic garage rock; detroit rock; protopunk
1966,3,What Becomes of the Brokenhearted,Jimmy Ruffin,Jimmy Ruffin,https://open.spotify.com/track/0wBaPbJ2qsbGqgnGbqBDgP,D Minor,2:58,97,44,73,70,68,-12 dB,classic soul; motown; soul; southern soul
1966,4,Last Train to Clarksville,The Monkees,The Monkees,https://open.spotify.com/track/3dgyDSKfzaNBtlZuUxc8IW,C Major,2:46,98,68,48,72,47,-7 dB,album rock; beatlesque; bubblegum pop; classic rock; folk rock; mellow gold; rock; rock-and-roll; singer-songwriter; soft rock; sunshine pop
1966,5,Reach Out I'll Be There,Four Tops,Four Tops,https://open.spotify.com/track/6Pkj4nv5K53i64cLVgkVyY,E♭ Minor,2:59,120,60,61,74,3,-9 dB,classic soul; disco; motown; quiet storm; soul
1966,6,These Boots Are Made for Walkin',Nancy Sinatra,Nancy Sinatra,https://open.spotify.com/track/2PneNdtypG6XcgmWmGd9FI,A Major,2:48,83,43,74,34,40,-11 dB,lounge; sunshine pop
1966,7,Cherish,The Association,The Association,https://open.spotify.com/track/7uGeDI6nJEdUYMsMd7mQyl,F Major,3:27,110,54,51,60,78,-8 dB,bubblegum pop; classic garage rock; country rock; folk rock; mellow gold; singer-songwriter; soft rock; sunshine pop
1966,8,Strangers in the Night,Frank Sinatra,Frank Sinatra,https://open.spotify.com/track/74VR3AkGPhbYXnxcOYa16x,F Major,2:38,90,47,26,54,59,-8 dB,adult standards; easy listening; lounge
1966,9,Kicks,Paul Revere & the Raiders,Paul Revere & the Raiders,https://open.spotify.com/track/71mwyVnF4UkoofVD9bZjqR,A♭ Major,2:31,131,68,54,59,7,-8 dB,bubblegum pop; classic garage rock; classic rock; country rock; folk rock; mellow gold; protopunk; psychedelic rock; rock-and-roll; rockabilly; singer-songwriter; soft rock
1966,10,The Ballad of the Green Berets,SSgt Barry Sadler,SSgt Barry Sadler,https://open.spotify.com/track/0yjNmllr3Ew6f97TqPuEqa,C Major,2:26,84,33,72,71,78,-12 dB,military cadence
1966,11,Good Lovin',The Young Rascals,The Young Rascals,https://open.spotify.com/track/0XnhQGfqfi5CnZXcONJuI5,D Major,2:31,196,51,25,82,0,-13 dB,bubblegum pop; classic garage rock; country rock; folk rock; merseybeat; psychedelic rock; rock-and-roll; singer-songwriter
1966,12,(You're My) Soul and Inspiration,The Righteous Brothers,The Righteous Brothers,https://open.spotify.com/track/5ZHOiRqKOzgFMfMAu8cwzp,B Major,3:21,187,39,17,25,78,-13 dB,adult standards; brill building pop; folk rock; mellow gold; motown; rock-and-roll; rockabilly
1966,13,You Can't Hurry Love,The Supremes,The Supremes,https://open.spotify.com/track/1OppEieGNdItZbE14gLBEv,B♭ Major,2:48,97,71,63,66,30,-9 dB,adult standards; classic girl group; classic soul; disco; motown; soul
1966,14,Sunny,Bobby Hebb,Bobby Hebb,https://open.spotify.com/track/4vju55Ag7apDL2CfotuE7Q,E Minor,2:45,128,34,71,67,93,-11 dB,northern soul
1966,15,See You in September,The Happenings,The Happenings,https://open.spotify.com/track/2caREKLVN9PbVDe9EPzXjc,E Major,2:27,129,42,52,80,86,-9 dB,bubblegum pop; classic garage rock; merseybeat
1966,16,Li'l Red Riding Hood,Sam the Sham and the Pharaohs,"Sam the Sham, the Pharaohs",https://open.spotify.com/track/4xYcvJQvUxImEVFSuKub1p,B Minor,2:41,122,39,76,58,71,-10 dB,bubblegum pop; classic garage rock; rock-and-roll; surf music; bubblegum pop; classic garage rock; rock-and-roll; surf music
1966,17,Lightnin' Strikes,Lou Christie,Lou Christie,https://open.spotify.com/track/2OQhFe5jjTnMWaaDRZxz31,E♭ Major,3:01,134,65,62,69,61,-8 dB,bubblegum pop; classic garage rock; doo-wop; merseybeat
1966,18,Poor Side of Town,Johnny Rivers,Johnny Rivers,https://open.spotify.com/track/60DmpUd1BnemzjASiUewnf,F# Minor,3:38,104,47,42,55,72,-12 dB,bubblegum pop
1966,19,Working in the Coal Mine,Lee Dorsey,Lee Dorsey,https://open.spotify.com/track/5GR1Jj5ahZtoR6WqyM5LP4,E♭ Major,2:50,143,49,77,92,69,-9 dB,new orleans funk; new orleans soul
1966,20,A Groovy Kind of Love,The Mindbenders,The Mindbenders,https://open.spotify.com/track/2xzkdWhWEm9r4laA0mbxtA,A Major,2:00,97,62,46,67,52,-7 dB,merseybeat
1966,21,You Don't Have to Say You Love Me,Dusty Springfield,Dusty Springfield,https://open.spotify.com/track/0q8nQ0H4ad4KYcZdrTZPux,D Minor,2:50,112,51,32,63,46,-9 dB,adult standards; british invasion; folk rock; soul; vocal jazz
1966,22,Sunshine Superman,Donovan,Donovan,https://open.spotify.com/track/4RGxUjaCmVtD30pIhtEi7w,C# Major,3:15,133,68,63,63,12,-7 dB,british folk; british invasion; classic rock; folk; folk rock; glam rock; psychedelic folk; psychedelic rock; scottish singer-songwriter; singer-songwriter
1966,23,Born a Woman,Sandy Posey,Sandy Posey,https://open.spotify.com/track/0Mvq8TPdX7kVLfF34jpvHS,C Major,2:00,115,38,76,91,73,-12 dB,nashville sound
1966,24,"Monday, Monday",The Mamas & the Papas,The Mamas & the Papas,https://open.spotify.com/track/3EFb1qDgIqf9MegIryKtDj,C# Major,3:28,110,46,49,71,74,-9 dB,classic rock; folk rock; mellow gold; psychedelic rock; rock; soft rock; sunshine pop
1966,25,Red Rubber Ball,The Cyrkle,The Cyrkle,https://open.spotify.com/track/213YUBpRZdZGCrtb2dcbzi,A Major,2:19,92,52,61,79,43,-10 dB,classic garage rock; sunshine pop
1966,26,Born Free,Roger Williams,Roger Williams,https://open.spotify.com/track/2vDLWF0RVb7h8OlF2i8F94,G Minor,2:22,119,66,60,53,75,-8 dB,easy listening
1966,27,Walk Away Renée,The Left Banke,The Left Banke,https://open.spotify.com/track/6utiXjyN4dWoMNEZa2skxn,A Major,2:45,118,56,41,59,74,-7 dB,baroque pop; bubblegum pop; classic garage rock; freakbeat; merseybeat; psychedelic rock
1966,28,Cool Jerk,The Capitols,The Capitols,https://open.spotify.com/track/1CQHMHRCDs1qioeseVTbaR,B♭ Minor,2:47,84,57,70,76,34,-15 dB,motown
1966,29,B-A-B-Y,Carla Thomas,Carla Thomas,https://open.spotify.com/track/35w6fQ0Wnuv7aIryRx7gTq,A♭ Major,2:57,114,30,74,67,43,-12 dB,memphis soul; soul; southern soul
1966,30,Hanky Panky,Tommy James and the Shondells,"Tommy James, the Shondells",https://open.spotify.com/track/3uqEiaO6MUoM89nLSIs05c,G Minor,2:52,126,91,65,90,41,-6 dB,bubblegum pop; classic garage rock; classic rock; country rock; folk rock; mellow gold; merseybeat; psychedelic rock; rock-and-roll; bubblegum pop; classic garage rock; classic rock; country rock; folk rock; mellow gold; merseybeat; psychedelic rock; rock-and-roll
1966,31,When a Man Loves a Woman,Percy Sledge,Percy Sledge,https://open.spotify.com/track/51FpzuGkRYXFgsE2zXt9av,C# Major,2:54,97,15,52,21,13,-20 dB,classic soul; rock-and-roll; soul; southern soul
1966,32,Time Won't Let Me,The Outsiders,The Outsiders,https://open.spotify.com/track/7i4rIZqwNg4wtmYO6SDKru,B Minor,3:02,150,43,44,84,35,-20 dB,american oi; classic garage rock
1966,33,Bus Stop,The Hollies,The Hollies,https://open.spotify.com/track/3Jw2A9SC8zhntx4ON9VabX,E Minor,2:55,136,66,60,74,13,-11 dB,album rock; british invasion; classic rock; folk rock; mellow gold; merseybeat; soft rock
1966,34,Paint It Black,The Rolling Stones,The Rolling Stones,https://open.spotify.com/track/2EbjXvnFwgt4Td3xKZZzTb,A Minor,4:02,161,96,27,35,1,-4 dB,album rock; british invasion; classic rock; rock
1966,35,Summer in the City,The Lovin' Spoonful,The Lovin' Spoonful,https://open.spotify.com/track/7AzFID6u1b3zIWbd9pb8Dk,B♭ Major,2:40,110,68,42,56,6,-10 dB,bubblegum pop; classic rock; country rock; folk; folk rock; mellow gold; psychedelic rock; rock-and-roll; soft rock
1966,36,I'm So Lonesome I Could Cry,B. J. Thomas & the Triumphs,B. J. Thomas & the Triumphs,https://open.spotify.com/track/5368j0repMOx3aE9AM0nCf,G Major,3:10,78,28,24,23,63,-10 dB,adult standards; bubblegum pop; classic country pop; folk rock; mellow gold; soft rock
1966,37,My Love,Petula Clark,Petula Clark,https://open.spotify.com/track/1VkjC0VqC21vNPnkzBUWtt,A Major,2:44,174,86,51,95,68,-6 dB,adult standards; bubblegum pop; easy listening; folk rock; merseybeat; rock-and-roll; rockabilly
1966,38,Daydream,The Lovin' Spoonful,The Lovin' Spoonful,https://open.spotify.com/track/3c06k9x6MHHdPQi3ix68yF,C# Major,2:19,111,33,82,83,83,-11 dB,bubblegum pop; classic rock; country rock; folk; folk rock; mellow gold; psychedelic rock; rock-and-roll; soft rock
1966,39,Ain't Too Proud to Beg,The Temptations,The Temptations,https://open.spotify.com/track/4CoGNqLap7UGU5Q3VdKug0,C Major,2:36,118,66,76,93,55,-7 dB,classic soul; disco; memphis soul; motown; soul
1966,40,Wild Thing,The Troggs,The Troggs,https://open.spotify.com/track/7jGzYUZ2Bgg8BDfYlQRfn8,A Major,2:35,204,66,45,76,74,-13 dB,british invasion
1966,41,Elusive Butterfly,Bob Lind,Bob Lind,https://open.spotify.com/track/226EXK5tPVsqaZ2y9RACR0,E♭ Major,2:49,95,62,58,78,10,-8 dB,psychedelic folk rock
